id,type_desc,seat,weight,traveltime,km,ts1,lat1,lon1,ts2,lat2,lon2
5570,BUS,41,15100,0:51:46,31.2518453,02-11-18 19:48,13.787767,100.952817,02-11-18 20:39,13.819083,100.7509
5571,BUS,40,15700,0:30:22,21.76382805,02-11-18 5:50,13.851559,100.87865,02-11-18 6:20,13.728635,101.01304
5571,BUS,40,15700,0:40:08,21.92981394,02-11-18 7:20,13.728858,101.01237,02-11-18 8:00,13.851715,100.8774
5571,BUS,40,15700,0:41:16,21.97331159,02-11-18 17:37,13.852556,100.87482,02-11-18 18:18,13.728965,101.01271
5571,BUS,40,15700,0:54:31,28.27693585,02-11-18 19:18,13.730657,101.0136,02-11-18 20:12,13.807901,100.87178
5571,BUS,40,15700,0:33:39,7.610929379,02-11-18 20:49,13.80406,100.87307,02-11-18 21:22,13.854045,100.86913
5786,BUS,12,3300,0:43:01,9.340592022,02-11-18 17:04,7.849933,98.292854,02-11-18 17:48,7.856195,98.29087
5786,BUS,12,3300,0:11:02,3.898967538,02-11-18 19:15,7.886931,98.29438,02-11-18 19:26,7.85629,98.29106
5788,BUS,10,3300,0:27:20,8.017231556,02-11-18 12:37,7.859955,98.288055,02-11-18 13:05,7.855983,98.29156
5788,BUS,10,3300,0:34:39,9.462013212,02-11-18 17:37,7.855843,98.29143,02-11-18 18:12,7.85773,98.292206
5788,BUS,10,3300,0:22:57,6.214082902,02-11-18 19:03,7.856325,98.291046,02-11-18 19:25,7.84283,98.29443
5788,BUS,10,3300,1:24:39,54.43634576,02-11-18 23:00,7.860735,98.28504,03-11-18 0:24,8.016332,98.32171
5789,BUS,10,3300,0:52:52,20.44114649,02-11-18 12:21,7.849073,98.293495,02-11-18 13:14,7.84755,98.2978
5789,BUS,10,3300,0:35:30,15.11498233,02-11-18 16:18,7.853384,98.294,02-11-18 16:54,7.853499,98.2931
5790,BUS,12,3300,0:49:51,37.55395773,02-11-18 10:35,8.172915,98.29838,02-11-18 11:25,7.88678,98.391716
5790,BUS,12,3300,0:21:25,6.908187154,02-11-18 11:44,7.89123,98.38988,02-11-18 12:06,7.948058,98.391716
5790,BUS,12,3300,0:41:02,28.73267228,02-11-18 12:30,7.96142,98.3806,02-11-18 13:11,8.165412,98.295845
5790,BUS,12,3300,1:07:26,46.50884787,02-11-18 21:19,8.177428,98.29835,02-11-18 22:26,7.892294,98.29518
5790,BUS,12,3300,1:00:38,45.97469273,02-11-18 22:57,7.892695,98.295135,02-11-18 23:57,8.161688,98.295
6000,BUS,53,23500,6:12:46,401.3523739,02-11-18 6:24,10.478038,99.125755,02-11-18 12:36,13.666838,99.871735
